lat,lon,thick,dist,cumdist
7.159796162499999639e+01,-1.502471391944444576e+02,-1.000000000000000000e+00,2.000136595978571741e+00,2.277696309250821969e+02
7.159759760416666552e+01,-1.501901701435185146e+02,1.596200000000000063e+00,2.000174779862473606e+00,2.297698057049446732e+02
7.159723358333333465e+01,-1.501332010925925999e+02,1.548000000000000043e+00,2.000212960764510495e+00,2.317700186657091876e+02
7.159686956250000378e+01,-1.500762320416666569e+02,1.590600000000000014e+00,2.000251140937748584e+00,2.337702698066469225e+02
7.159650554166667291e+01,-1.500192629907407422e+02,1.498499999999999943e+00,2.000289320382228730e+00,2.357705591270291450e+02
7.159614152083332783e+01,-1.499622939398148276e+02,1.498499999999999943e+00,2.000327501350802617e+00,2.377708866283799409e+02
7.159577749999999696e+01,-1.499053248888888845e+02,1.661699999999999955e+00,2.000365679337850811e+00,2.397712523077177877e+02
7.159541347916666609e+01,-1.498483558379629699e+02,1.661699999999999955e+00,2.000403861101712089e+00,2.417716561688195043e+02
7.159504945833333522e+01,-1.497913867870370268e+02,1.659000000000000030e+00,2.000442042136811427e+00,2.437720982109563295e+02
7.159468543750000435e+01,-1.497344177361111122e+02,1.778499999999999970e+00,2.000480220190552494e+00,2.457725784311468828e+02
7.159432141666665927e+01,-1.496774486851851975e+02,1.794599999999999973e+00,2.000518399768295374e+00,2.477730968309151649e+02
7.159395739583332841e+01,-1.496204796342592545e+02,1.794599999999999973e+00,2.000556578617399772e+00,2.497736534095325567e+02
7.159359337499999754e+01,-1.495635105833333398e+02,1.870300000000000074e+00,2.000594758990417610e+00,2.517742481685229734e+02
7.159322935416666667e+01,-1.495065415324073967e+02,1.734399999999999942e+00,2.000632938634795188e+00,2.537748811071577677e+02
7.159286533333333580e+01,-1.494495724814814821e+02,1.734399999999999942e+00,2.000671117550574252e+00,2.557755522247083491e+02
7.159250131250000493e+01,-1.493926034305555675e+02,1.793199999999999905e+00,2.000709300242555333e+00,2.577762615249508826e+02
7.159213729166665985e+01,-1.493356343796296244e+02,1.793199999999999905e+00,2.000747479953513430e+00,2.597770090049044143e+02
7.159177327083332898e+01,-1.492786653287037097e+02,1.762699999999999934e+00,2.000785656683619962e+00,2.617777946615880182e+02
7.159140924999999811e+01,-1.492216962777777667e+02,1.849800000000000111e+00,2.000823834937545342e+00,2.637786184965255529e+02
7.159104522916666724e+01,-1.491647272268518520e+02,1.793299999999999894e+00,2.000862014715201642e+00,2.657794805112407630e+02
7.159068120833333637e+01,-1.491077581759259374e+02,-1.000000000000000000e+00,2.000900193764338475e+00,2.677803807050050864e+02
7.159031718750000550e+01,-1.490507891249999943e+02,1.783099999999999907e+00,2.000938374337118297e+00,2.697813190793422109e+02
7.158995316666666042e+01,-1.489938200740740797e+02,1.783099999999999907e+00,2.000976551929297909e+00,2.717822956312714950e+02
7.158958914583332955e+01,-1.489368510231481366e+02,1.919899999999999940e+00,2.001014733297152848e+00,2.737833103645686492e+02
