lat,lon,thick,dist,cumdist
8.152564499999999725e+01,7.422576300000000060e+01,1.350800000000000001e+00,5.105392577874320992e+00,4.674187706389881896e+03
8.148145300000000191e+01,7.431000699999999881e+01,1.313099999999999934e+00,5.105115171397913265e+00,4.679292821561280107e+03
8.162648000000000081e+01,7.435775399999999991e+01,1.481100000000000083e+00,1.614510854630037784e+01,4.695437930107580542e+03
8.158225299999999436e+01,7.444231399999999610e+01,1.320999999999999952e+00,5.105845567509892824e+00,4.700543775675090728e+03
8.153801099999999735e+01,7.452598700000000065e+01,1.341699999999999893e+00,5.105496077344786165e+00,4.705649271752435197e+03
8.168301999999999907e+01,7.457783899999999733e+01,1.428900000000000059e+00,1.614619230502140113e+01,4.721795464057456229e+03
8.163874400000000264e+01,7.466180400000000361e+01,1.343699999999999894e+00,5.106083672613413782e+00,4.726901547730069979e+03
8.159445200000000398e+01,7.474488100000000657e+01,1.379699999999999926e+00,5.105880192185835220e+00,4.732007427922255374e+03
8.173944099999999935e+01,7.480094400000000121e+01,1.455799999999999983e+00,1.614733409144928800e+01,4.748154762013704385e+03
8.169511400000000378e+01,7.488428700000000049e+01,1.430500000000000105e+00,5.106536598296100848e+00,4.753261298612000246e+03
8.165077200000000346e+01,7.496674199999999644e+01,1.338300000000000045e+00,5.106268420656851603e+00,4.758367567032657462e+03
8.160641599999999585e+01,7.504832299999999634e+01,1.286699999999999955e+00,5.105923420849347139e+00,4.763473490453507111e+03
8.175136200000000031e+01,7.510981800000000419e+01,1.394800000000000040e+00,1.614760914135123215e+01,4.779621099594858606e+03
8.170697099999999580e+01,7.519162300000000698e+01,1.375799999999999912e+00,5.106550196229651561e+00,4.784727649791087970e+03
8.166256500000000074e+01,7.527255399999999952e+01,1.310200000000000031e+00,5.106353496110211054e+00,4.789834003287198357e+03
8.161814499999999839e+01,7.535262500000000330e+01,1.246099999999999985e+00,5.106079546707217531e+00,4.794940082833905763e+03
8.176304399999999362e+01,7.541957999999999629e+01,1.253400000000000070e+00,1.614791654448820069e+01,4.811087999378393761e+03
8.171858899999999437e+01,7.549983299999999531e+01,1.229999999999999982e+00,5.106681999619940626e+00,4.816194681378014138e+03
8.167412000000000205e+01,7.557922700000000304e+01,1.218499999999999917e+00,5.106451312332440651e+00,4.821301132690347004e+03
8.162963899999999740e+01,7.565777400000000341e+01,1.109099999999999975e+00,5.106027080775502824e+00,4.826407159771122679e+03
8.172996799999999951e+01,7.580890300000000082e+01,1.073499999999999899e+00,1.141801852610932499e+01,4.837825178297232014e+03
8.168543800000000488e+01,7.588674600000000225e+01,1.038300000000000001e+00,5.106450954926859964e+00,4.842931629252158928e+03
8.164089500000000044e+01,7.596375700000000109e+01,1.080600000000000005e+00,5.106205609949102886e+00,4.848037834862107957e+03
8.178568400000000338e+01,7.604170999999999481e+01,1.097099999999999964e+00,1.614819591329154136e+01,4.864186030775399558e+03
8.174110600000000204e+01,7.611881900000000201e+01,1.054000000000000048e+00,5.106774500871668288e+00,4.869292805276270883e+03
8.169651600000000258e+01,7.619509800000000155e+01,1.015400000000000080e+00,5.106465020803163668e+00,4.874399270297073599e+03
8.165191299999999330e+01,7.627055799999999408e+01,9.973999999999999533e-01,5.106281213570905919e+00,4.879505551510644182e+03
8.179664200000000562e+01,7.635404900000000339e+01,1.169499999999999984e+00,1.614850932117821714e+01,4.895654060831822790e+03
8.175200300000000198e+01,7.642956599999999412e+01,1.096799999999999997e+00,5.106952657135202855e+00,4.900761013488958270e+03
8.170735299999999768e+01,7.650426699999999869e+01,1.059099999999999930e+00,5.106598796037156163e+00,4.905867612284995630e+03
8.166269200000000694e+01,7.657816499999999849e+01,1.121399999999999952e+00,5.106269950054238116e+00,4.910973882235050041e+03
8.185204099999999983e+01,7.659249199999999291e+01,1.503100000000000103e+00,2.105588673748352235e+01,4.932029768972533930e+03
8.180735500000000116e+01,7.666721599999999626e+01,1.372200000000000086e+00,5.107238579930251099e+00,4.937137007552463729e+03
8.176265800000000183e+01,7.674112800000000334e+01,1.200900000000000079e+00,5.106933145552011055e+00,4.942243940698015649e+03
8.171795000000000186e+01,7.681423900000000060e+01,1.159599999999999964e+00,5.106644718031171593e+00,4.947350585416046670e+03
8.167323100000000125e+01,7.688656199999999785e+01,1.123499999999999943e+00,5.106381101511489717e+00,4.952456966517558612e+03
8.186256799999999600e+01,7.690810700000000111e+01,1.560100000000000042e+00,2.105610773488274390e+01,4.973513074252441584e+03
8.181782400000000166e+01,7.698119800000000623e+01,1.459699999999999998e+00,5.107282861197392165e+00,4.978620357113639329e+03
8.177307000000000414e+01,7.705348999999999648e+01,1.303199999999999914e+00,5.106925622207283411e+00,4.983727282735846529e+03
8.172830500000000598e+01,7.712499800000000505e+01,1.198199999999999932e+00,5.106707938966613902e+00,4.988833990674813322e+03
8.187284900000000221e+01,7.722453299999999388e+01,1.617899999999999894e+00,1.614987810560835868e+01,5.004983868780421290e+03
8.182804799999999545e+01,7.729597599999999602e+01,1.520699999999999941e+00,5.107342343748289437e+00,5.010091211124169604e+03
8.178323699999999974e+01,7.736663799999999469e+01,1.406500000000000083e+00,5.107057495322579577e+00,5.015198268619492410e+03
8.197256699999999796e+01,7.739983999999999753e+01,1.746899999999999897e+00,2.105899525988323973e+01,5.036257263879375387e+03
8.192772999999999683e+01,7.747119200000000205e+01,1.718699999999999894e+00,5.107940694470101128e+00,5.041365204573845404e+03
8.188288199999999506e+01,7.754175399999999740e+01,1.647399999999999975e+00,5.107785313657462467e+00,5.046472989887502990e+03
8.183802599999999927e+01,7.761153699999999844e+01,1.537099999999999911e+00,5.107320117834293960e+00,5.051580310005337196e+03
8.179315900000000283e+01,7.768055499999999824e+01,1.453600000000000003e+00,5.107207200050410734e+00,5.056687517205387849e+03
8.198246199999999817e+01,7.772123499999999297e+01,1.769500000000000073e+00,2.105920768279279898e+01,5.077746724888180324e+03
8.193756899999999632e+01,7.779088000000000136e+01,1.706800000000000095e+00,5.108029914044871056e+00,5.082854754802225216e+03
8.189266700000000299e+01,7.785975200000000029e+01,1.656400000000000095e+00,5.107722383970184410e+00,5.087962477186195429e+03
8.184775600000000395e+01,7.792786300000000210e+01,1.553399999999999892e+00,5.107433978961458010e+00,5.093069911165156554e+03
8.180283599999999922e+01,7.799522399999999323e+01,1.498299999999999965e+00,5.107161849589275882e+00,5.098177073014745474e+03
8.199210600000000682e+01,7.804341599999999346e+01,1.721500000000000030e+00,2.105941015012547268e+01,5.119236483164871061e+03
8.194715899999999920e+01,7.811134199999999339e+01,1.733400000000000052e+00,5.108043118949463057e+00,5.124344526283820414e+03
8.190220300000000009e+01,7.817851199999999778e+01,1.707799999999999985e+00,5.107798557131160599e+00,5.129452324840951405e+03
8.185723799999999528e+01,7.824493699999999308e+01,1.544200000000000017e+00,5.107569807491710634e+00,5.134559894648443333e+03
8.200149600000000305e+01,7.836636599999999930e+01,1.671100000000000030e+00,1.615237019182625744e+01,5.150712264840269199e+03
8.195649600000000135e+01,7.843255999999999517e+01,1.719000000000000083e+00,5.108086521628269594e+00,5.155820351361897337e+03
8.191148800000000563e+01,7.849801499999999521e+01,1.707999999999999963e+00,5.107794029421545368e+00,5.160928145391319049e+03
8.186647100000000421e+01,7.856274399999999503e+01,1.734299999999999953e+00,5.107632471728368984e+00,5.166035777863047770e+03
8.201063299999999856e+01,7.869006799999999657e+01,1.702399999999999913e+00,1.615255797627100165e+01,5.182188335839318825e+03
8.196558100000000024e+01,7.875451700000000699e+01,1.738699999999999912e+00,5.108161102304140222e+00,5.187296496941622536e+03
8.201063299999999856e+01,7.869006799999999657e+01,1.702399999999999913e+00,5.108161102304140222e+00,5.192404658043926247e+03
8.196558100000000024e+01,7.875451700000000699e+01,1.738699999999999912e+00,5.108161102304140222e+00,5.197512819146229958e+03
8.192052099999999371e+01,7.881824600000000203e+01,1.726499999999999924e+00,5.107933684300923538e+00,5.202620752830531274e+03
8.210969900000000621e+01,7.888695900000000449e+01,1.704700000000000104e+00,2.106238881312918565e+01,5.223683141643660747e+03
8.206461099999999931e+01,7.895109399999999766e+01,1.715300000000000047e+00,5.108777929379874294e+00,5.228791919573041014e+03
8.201951499999999839e+01,7.901450199999999313e+01,1.701600000000000001e+00,5.108571587946083348e+00,5.233900491160987258e+03
8.197441299999999842e+01,7.907719500000000323e+01,1.720900000000000096e+00,5.108164664576031910e+00,5.239008655825563437e+03
8.192930300000000443e+01,7.913918499999999767e+01,1.631299999999999972e+00,5.107994184408469529e+00,5.244116650009971636e+03
8.216355599999999981e+01,7.915265300000000082e+01,1.619199999999999973e+00,2.604856921936533354e+01,5.270165219229336799e+03
8.211842500000000200e+01,7.921570199999999318e+01,1.728699999999999903e+00,5.109076223701952024e+00,5.275274295453038576e+03
8.207328699999999344e+01,7.927803099999999858e+01,1.745200000000000085e+00,5.108804534637354955e+00,5.280383099987676360e+03
8.202814200000000255e+01,7.933965200000000095e+01,1.731000000000000094e+00,5.108550052787740547e+00,5.285491650040464265e+03
8.198299000000000092e+01,7.940057600000000093e+01,1.765200000000000102e+00,5.108310311554658867e+00,5.290599960352018570e+03
8.217207299999999748e+01,7.948395399999999711e+01,1.765700000000000047e+00,2.106386298063230100e+01,5.311663823332651191e+03
8.212689299999999548e+01,7.954516499999999724e+01,1.820300000000000029e+00,5.109081993935600252e+00,5.316772905326586624e+03
8.208170599999999695e+01,7.960567600000000255e+01,1.807800000000000074e+00,5.108872108298871062e+00,5.321881777434885407e+03
8.203651200000000188e+01,7.966549700000000200e+01,1.817700000000000093e+00,5.108673789837030910e+00,5.326990451224722165e+03
8.199131300000000522e+01,7.972464200000000289e+01,1.674199999999999910e+00,5.108279630759573031e+00,5.332098730855481335e+03
8.222555099999999584e+01,7.975591300000000672e+01,1.702900000000000080e+00,2.605045126935177180e+01,5.358149182124832805e+03
8.218032900000000041e+01,7.981596700000000055e+01,1.815299999999999914e+00,5.109410815924012361e+00,5.363258592940756898e+03
8.213509999999999422e+01,7.987532799999999611e+01,1.862700000000000022e+00,5.109241286679912619e+00,5.368367834227437015e+03
8.208986600000000067e+01,7.993400900000000320e+01,1.816000000000000059e+00,5.108872070370088281e+00,5.373476706297807141e+03
8.204462499999999636e+01,7.999201999999999657e+01,1.754000000000000004e+00,5.108733351458501382e+00,5.378585439649265936e+03
8.199937900000000468e+01,8.004937300000000278e+01,1.735300000000000065e+00,5.108392889164979245e+00,5.383693832538430797e+03
8.223359100000000410e+01,8.009050000000000580e+01,1.897599999999999953e+00,2.605073697382975340e+01,5.409744569512260568e+03
8.218832199999999943e+01,8.014867300000000228e+01,1.842799999999999994e+00,5.109450640320186032e+00,5.414854020152581143e+03
8.214304699999999571e+01,8.020617300000000682e+01,1.838600000000000012e+00,5.109229184729969120e+00,5.419963249337311026e+03
8.209776599999999291e+01,8.026301200000000335e+01,1.841900000000000093e+00,5.109024144887465368e+00,5.425072273482198398e+03
8.205248000000000275e+01,8.031920100000000673e+01,1.784200000000000008e+00,5.108723654648387402e+00,5.430180997136846599e+03
8.200718899999999678e+01,8.037475200000000086e+01,1.685000000000000053e+00,5.108440181754288822e+00,5.435289437318600903e+03
8.219605199999999456e+01,8.048205099999999845e+01,1.868300000000000072e+00,2.106450074752066470e+01,5.456353938066121373e+03
8.215073099999999329e+01,8.053767799999999966e+01,1.873799999999999910e+00,5.109372210993692320e+00,5.461463310277114942e+03
8.210540600000000211e+01,8.059266399999999919e+01,1.841499999999999915e+00,5.109003050893707432e+00,5.466572313328008931e+03
8.201474199999999826e+01,8.070075799999999333e+01,1.751400000000000068e+00,1.021717679497699294e+01,5.476789490122985626e+03
8.224887699999999313e+01,8.076170700000000124e+01,2.006600000000000161e+00,2.605114609417902116e+01,5.502840636217164501e+03
8.220351800000000253e+01,8.081608099999999695e+01,1.943100000000000049e+00,5.109562363760398185e+00,5.507950198580924734e+03
8.215815399999999613e+01,8.086982399999999416e+01,1.902700000000000058e+00,5.109344705541547071e+00,5.513059543286466578e+03
8.211278599999999983e+01,8.092294599999999605e+01,1.833099999999999952e+00,5.109028468638256548e+00,5.518168571755104495e+03
8.206741300000000194e+01,8.097545900000000074e+01,1.809900000000000064e+00,5.108838334810894111e+00,5.523277410089915065e+03
8.202203599999999994e+01,8.102737299999999721e+01,1.738699999999999912e+00,5.108550170991864370e+00,5.528385960260907268e+03
8.197665499999999383e+01,8.107869800000000282e+01,1.620100000000000096e+00,5.108274043110534457e+00,5.533494234304017482e+03
8.221071899999999744e+01,8.115074199999999394e+01,1.984499999999999931e+00,2.605004087111954192e+01,5.559544275175137045e+03
8.216531299999999760e+01,8.120258900000000324e+01,1.899799999999999933e+00,5.109364277591903480e+00,5.564653639452729294e+03
8.211990299999999365e+01,8.125383800000000178e+01,1.797199999999999909e+00,5.109105885385482715e+00,5.569762745338114655e+03
8.207448899999999981e+01,8.130449699999999780e+01,1.752899999999999903e+00,5.108854294970648802e+00,5.574871599633085680e+03
8.198364999999999725e+01,8.140408899999999903e+01,1.723700000000000010e+00,1.021690022600173009e+01,5.585088499859087278e+03
8.221765499999999349e+01,8.148601200000000233e+01,2.023800000000000043e+00,2.605026277618563313e+01,5.611138762635272542e+03
8.217220899999999517e+01,8.153595400000000382e+01,1.986299999999999955e+00,5.109328713398237909e+00,5.616248091348670641e+03
8.212675799999999526e+01,8.158531800000000089e+01,1.842500000000000027e+00,5.109228921011041535e+00,5.621357320269681622e+03
8.203584800000000143e+01,8.168235099999999704e+01,1.956900000000000084e+00,1.021743199045677564e+01,5.631574752260138666e+03
8.194492400000000032e+01,8.177718600000000038e+01,1.906900000000000039e+00,1.021649900726258231e+01,5.641791251267401094e+03
8.222432499999999322e+01,8.182187100000000157e+01,1.978499999999999925e+00,3.107550546148353732e+01,5.672866756728884866e+03
8.213334999999999297e+01,8.191736699999999871e+01,1.856300000000000061e+00,1.021863900776812528e+01,5.683085395736652572e+03
8.208785799999999711e+01,8.196428899999999373e+01,1.920600000000000085e+00,5.108923088739551588e+00,5.688194318825391747e+03
8.204236299999999460e+01,8.201067299999999705e+01,1.963899999999999979e+00,5.108672629876755522e+00,5.693302991455268057e+03
8.199686599999999714e+01,8.205652800000000013e+01,1.903999999999999915e+00,5.108321619973412275e+00,5.698411313075241196e+03
8.223072799999999916e+01,8.215829700000000457e+01,1.937699999999999978e+00,2.605056902631141824e+01,5.724461882101552874e+03
8.218520499999999629e+01,8.220439799999999764e+01,1.913899999999999935e+00,5.109414872992346979e+00,5.729571296974545476e+03
8.213967800000000352e+01,8.224996400000000563e+01,1.963300000000000045e+00,5.109302604784923041e+00,5.734680599579330192e+03
8.209414999999999907e+01,8.229500299999999413e+01,1.997400000000000064e+00,5.108866853836588895e+00,5.739789466433167036e+03
8.214574199999999848e+01,8.258308599999999444e+01,1.999900000000000011e+00,7.224809727652527158e+00,5.747014276160819463e+03
8.210017799999999966e+01,8.262623399999999663e+01,1.995999999999999996e+00,5.108974639355976066e+00,5.752123250800175811e+03
8.215154099999999460e+01,8.291671399999999892e+01,2.087299999999999933e+00,7.224917206126977298e+00,5.759348168006303240e+03
8.210594299999999635e+01,8.295796099999999740e+01,2.045599999999999863e+00,5.109022604848049376e+00,5.764457190611151418e+03
8.215707399999999438e+01,8.325082500000000607e+01,2.176200000000000134e+00,7.224940963746181666e+00,5.771682131574897539e+03
8.211144299999999419e+01,8.329016300000000683e+01,2.140000000000000124e+00,5.109125475109110859e+00,5.776791257050006607e+03
8.216234099999999785e+01,8.358539799999999786e+01,2.185000000000000053e+00,7.225060234047167462e+00,5.784016317284053912e+03
8.211667900000000486e+01,8.362281900000000689e+01,2.166900000000000048e+00,5.109173233676156833e+00,5.789125490517730213e+03
8.216734099999999330e+01,8.392041100000000142e+01,2.227199999999999847e+00,7.225094466396131843e+00,5.796350584984126726e+03
8.212165000000000248e+01,8.395590799999999376e+01,2.195300000000000029e+00,5.109167835755337173e+00,5.801459752819881942e+03
8.217207299999999748e+01,8.425584200000000124e+01,2.219500000000000028e+00,7.225039112011302223e+00,5.808684791931893415e+03
8.212635500000000377e+01,8.428940699999999708e+01,2.268400000000000194e+00,5.109107938737794896e+00,5.813793899870631321e+03
8.217653799999999364e+01,8.459166799999999853e+01,2.243700000000000028e+00,7.225070519673518987e+00,5.821018970390305185e+03
8.213079299999999705e+01,8.462329499999999882e+01,2.221699999999999786e+00,5.109218321968475252e+00,5.826128188712274095e+03
8.218073499999999854e+01,8.492786700000000621e+01,2.304699999999999971e+00,7.225181546873004734e+00,5.833353370259146686e+03
8.213496499999999401e+01,8.495754900000000021e+01,2.264299999999999979e+00,5.109276556895840926e+00,5.838462646816042252e+03
8.213886999999999716e+01,8.529214799999999741e+01,2.200000000000000178e+00,5.108456000251854867e+00,5.843571102816294115e+03
8.214250800000000652e+01,8.562706900000000587e+01,2.160200000000000120e+00,5.108480309231631544e+00,5.848679583125525824e+03
8.209669399999999939e+01,8.565254299999999432e+01,2.122700000000000031e+00,5.109066216185586207e+00,5.853788649341711789e+03
8.214587699999999870e+01,8.596228899999999840e+01,2.046400000000000219e+00,7.224851571945378303e+00,5.861013500913657481e+03
8.210004399999999691e+01,8.598582399999999382e+01,2.000000000000000000e+00,5.109001050421787760e+00,5.866122501964079675e+03
8.210312700000000063e+01,8.631937800000000038e+01,1.952499999999999902e+00,5.108243543825310873e+00,5.871230745507905340e+03
8.214897799999999961e+01,8.629778699999999958e+01,1.985400000000000054e+00,5.108996020131129967e+00,5.876339741528036029e+03
8.210312700000000063e+01,8.631937800000000038e+01,1.952499999999999902e+00,5.108996020131129967e+00,5.881448737548166719e+03
8.210594299999999635e+01,8.665318100000000356e+01,1.882200000000000095e+00,5.108245564001686390e+00,5.886556983112168382e+03
8.206007599999999513e+01,8.667259599999999864e+01,1.822699999999999987e+00,5.108838668233554259e+00,5.891665821780401529e+03
8.210849100000000078e+01,8.698721199999999953e+01,1.903399999999999981e+00,7.224489888710152741e+00,5.898890311669111725e+03
8.206261000000000649e+01,8.700469699999999307e+01,1.847499999999999920e+00,5.108753558306130316e+00,5.903999065227418214e+03
8.210849100000000078e+01,8.698721199999999953e+01,1.903399999999999981e+00,5.108753558306130316e+00,5.909107818785724703e+03
8.206261000000000649e+01,8.700469699999999307e+01,1.847499999999999920e+00,5.108753558306130316e+00,5.914216572344031192e+03
8.206487799999999311e+01,8.733699900000000582e+01,1.857900000000000107e+00,5.107997707979276214e+00,5.919324570052010131e+03
8.211077199999999721e+01,8.732144900000000121e+01,1.878900000000000015e+00,5.108727552604196198e+00,5.924433297604614381e+03
8.206487799999999311e+01,8.733699900000000582e+01,1.857900000000000107e+00,5.108727552604196198e+00,5.929542025157218632e+03
8.206687900000000013e+01,8.766948100000000466e+01,1.853599999999999914e+00,5.108016081853059553e+00,5.934650041239071470e+03
8.206861399999999662e+01,8.800212000000000501e+01,1.761400000000000077e+00,5.108027709401207872e+00,5.939758068948473010e+03
8.207008199999999931e+01,8.833489400000000558e+01,1.738499999999999934e+00,5.108039242526574597e+00,5.944866108190999512e+03
8.202415899999999738e+01,8.834451300000000629e+01,1.764799999999999924e+00,5.108548505548439422e+00,5.949974656696547754e+03
8.202535399999999299e+01,8.867547799999999825e+01,1.712499999999999911e+00,5.107771465804924915e+00,5.955082428162352699e+03
8.207221900000000403e+01,8.900075599999999554e+01,1.693000000000000060e+00,7.224174981003334217e+00,5.962306603143356369e+03
8.207288599999999690e+01,8.933379999999999654e+01,1.559099999999999930e+00,5.108059810295251246e+00,5.967414662953651714e+03
8.207328699999999344e+01,8.966688899999999762e+01,1.573499999999999899e+00,5.108064180736930915e+00,5.972522727134388333e+03
8.207342099999999618e+01,9.000000000000000000e+01,1.633999999999999897e+00,5.108057383348731939e+00,5.977630784517737084e+03
8.207328699999999344e+01,9.033311100000000238e+01,1.722199999999999953e+00,5.108057383348731939e+00,5.982738841901085834e+03
8.207288599999999690e+01,9.066620000000000346e+01,1.742799999999999905e+00,5.108064180736930915e+00,5.987846906081822453e+03
8.207221900000000403e+01,9.099924400000000446e+01,1.815399999999999903e+00,5.108059810295251246e+00,5.992954965892117798e+03
8.211815699999999651e+01,9.100508600000000570e+01,1.832699999999999996e+00,5.108853718098273156e+00,5.998063819610216342e+03
8.211721599999999910e+01,9.134000799999999742e+01,1.871699999999999919e+00,5.108335962989158929e+00,6.003172155573205600e+03
8.211600799999999367e+01,9.167483799999999405e+01,1.836400000000000032e+00,5.108319261077612694e+00,6.008280474834283268e+03
8.211453099999999949e+01,9.200955399999999429e+01,1.840500000000000025e+00,5.108318924974569519e+00,6.013388793759258078e+03
8.211278599999999983e+01,9.234413200000000188e+01,1.841499999999999915e+00,5.108295744397173266e+00,6.018497089503654934e+03
8.215869399999999700e+01,9.235790599999999984e+01,1.887799999999999923e+00,5.109036427258513591e+00,6.023606125930913549e+03
8.211278599999999983e+01,9.234413200000000188e+01,1.841499999999999915e+00,5.109036427258513591e+00,6.028715162358172165e+03
8.211077199999999721e+01,9.267855099999999879e+01,1.882200000000000095e+00,5.108302941088052940e+00,6.033823465299260533e+03
8.215666899999999373e+01,9.269428399999999613e+01,1.878300000000000081e+00,5.109126797258396024e+00,6.038932592096519329e+03
8.210849100000000078e+01,9.301278800000000047e+01,1.931699999999999973e+00,7.224946664565210952e+00,6.046157538761084652e+03
8.215437400000000423e+01,9.303047700000000475e+01,1.937100000000000044e+00,5.109057794544602515e+00,6.051266596555628894e+03
8.210849100000000078e+01,9.301278800000000047e+01,1.931699999999999973e+00,5.109057794544602515e+00,6.056375654350173136e+03
8.215437400000000423e+01,9.303047700000000475e+01,1.937100000000000044e+00,5.109057794544602515e+00,6.061484712144717378e+03
8.210594299999999635e+01,9.334681899999999644e+01,1.939300000000000024e+00,7.224837867337749131e+00,6.068709550012054933e+03
8.215181099999999503e+01,9.336646100000000104e+01,1.895000000000000018e+00,5.109051523288476560e+00,6.073818601535343078e+03
8.210312700000000063e+01,9.368062199999999962e+01,1.951600000000000001e+00,7.224877596407266012e+00,6.081043479131750246e+03
8.214897799999999961e+01,9.370221300000000042e+01,1.927200000000000024e+00,5.108996020131129967e+00,6.086152475151880935e+03
8.210004399999999691e+01,9.401417600000000618e+01,1.941699999999999982e+00,7.224834383174755459e+00,6.093377309535055247e+03
8.214587699999999870e+01,9.403771100000000160e+01,1.979200000000000070e+00,5.109001050421787760e+00,6.098486310585477440e+03
8.210004399999999691e+01,9.401417600000000618e+01,1.941699999999999982e+00,5.109001050421787760e+00,6.103595311635899634e+03
8.214587699999999870e+01,9.403771100000000160e+01,1.979200000000000070e+00,5.109001050421787760e+00,6.108704312686321828e+03
8.210004399999999691e+01,9.401417600000000618e+01,1.941699999999999982e+00,5.109001050421787760e+00,6.113813313736744021e+03
8.214587699999999870e+01,9.403771100000000160e+01,1.979200000000000070e+00,5.109001050421787760e+00,6.118922314787166215e+03
8.219171099999999797e+01,9.406152299999999400e+01,2.023400000000000087e+00,5.109261437716837939e+00,6.124031576224882883e+03
8.214250800000000652e+01,9.437293099999999413e+01,2.036300000000000221e+00,7.225162135386017148e+00,6.131256738360269082e+03
8.218832199999999943e+01,9.439870500000000675e+01,2.024599999999999955e+00,5.109241829992495099e+00,6.136365980190261325e+03
8.213886999999999716e+01,9.470785200000000259e+01,2.033900000000000041e+00,7.225237681034824000e+00,6.143591217871296067e+03
8.218466300000000047e+01,9.473558300000000543e+01,2.030400000000000205e+00,5.109284313153134249e+00,6.148700502184448851e+03
8.218073499999999854e+01,9.507213299999999379e+01,2.035200000000000120e+00,5.108730059502469167e+00,6.153809232243951556e+03
8.213496499999999401e+01,9.504245099999999979e+01,2.004000000000000004e+00,5.109276556895840926e+00,6.158918508800847121e+03
8.218073499999999854e+01,9.507213299999999379e+01,2.035200000000000120e+00,5.109276556895840926e+00,6.164027785357742687e+03
8.217653799999999364e+01,9.540833200000000147e+01,2.078699999999999992e+00,5.108702868146787424e+00,6.169136488225889480e+03
8.213079299999999705e+01,9.537670500000000118e+01,2.038899999999999935e+00,5.109218321968475252e+00,6.174245706547858390e+03
8.217653799999999364e+01,9.540833200000000147e+01,2.078699999999999992e+00,5.109218321968475252e+00,6.179354924869827300e+03
8.217207299999999748e+01,9.574415799999999876e+01,2.117300000000000182e+00,5.108676968920725869e+00,6.184463601838748218e+03
8.216734099999999330e+01,9.607958899999999858e+01,2.081399999999999917e+00,5.108648925170784061e+00,6.189572250763919328e+03
8.221779100000000540e+01,9.577811900000000378e+01,2.134199999999999875e+00,7.225380525484811578e+00,6.196797631289404308e+03
8.217207299999999748e+01,9.574415799999999876e+01,2.117300000000000182e+00,5.109411117558334325e+00,6.201907042406962319e+03
8.212635500000000377e+01,9.571059300000000292e+01,2.083800000000000097e+00,5.109107938737794896e+00,6.207016150345700225e+03
8.217207299999999748e+01,9.574415799999999876e+01,2.117300000000000182e+00,5.109107938737794896e+00,6.212125258284438132e+03
8.212165000000000248e+01,9.604409200000000624e+01,2.079600000000000115e+00,7.225039112011302223e+00,6.219350297396449605e+03
8.216734099999999330e+01,9.607958899999999858e+01,2.081399999999999917e+00,5.109167835755337173e+00,6.224459465232204820e+03
8.212165000000000248e+01,9.604409200000000624e+01,2.079600000000000115e+00,5.109167835755337173e+00,6.229568633067960036e+03
8.207101699999999767e+01,9.634019200000000183e+01,1.937999999999999945e+00,7.224659499860266010e+00,6.236793292567820572e+03
8.211667900000000486e+01,9.637718099999999311e+01,1.988899999999999890e+00,5.108804226792684311e+00,6.241902096794613499e+03
8.207101699999999767e+01,9.634019200000000183e+01,1.937999999999999945e+00,5.108804226792684311e+00,6.247010901021406426e+03
8.206581199999999399e+01,9.667095299999999725e+01,1.908800000000000052e+00,5.108035076736112678e+00,6.252118936098142512e+03
8.202017899999999884e+01,9.663251499999999794e+01,1.836400000000000032e+00,5.108536463705910080e+00,6.257227472561848117e+03
8.206581199999999399e+01,9.667095299999999725e+01,1.908800000000000052e+00,5.108536463705910080e+00,6.262336009025553722e+03
8.201474199999999826e+01,9.696096300000000667e+01,1.794799999999999951e+00,7.224185022117813659e+00,6.269560194047671757e+03
8.206034300000000314e+01,9.700126799999999605e+01,1.859499999999999931e+00,5.108463960646110635e+00,6.274668658008317834e+03
8.201474199999999826e+01,9.696096300000000667e+01,1.794799999999999951e+00,5.108463960646110635e+00,6.279777121968963911e+03
8.202017899999999884e+01,9.663251499999999794e+01,1.836400000000000032e+00,5.107722057532761539e+00,6.284884844026496467e+03
8.196913899999999842e+01,9.692111800000000699e+01,1.693500000000000005e+00,7.223813477238744341e+00,6.292108657503735230e+03
8.196347400000000505e+01,9.724726900000000285e+01,1.714199999999999946e+00,5.107404192866821901e+00,6.297216061696602083e+03
8.191790199999999800e+01,9.720605700000000127e+01,1.665399999999999991e+00,5.107940105143387477e+00,6.302324001801745908e+03
8.196347400000000505e+01,9.724726900000000285e+01,1.714199999999999946e+00,5.107940105143387477e+00,6.307431941906889733e+03
8.191201100000000679e+01,9.752992700000000070e+01,1.681999999999999940e+00,7.223349651234892477e+00,6.314655291558124190e+03
8.196347400000000505e+01,9.724726900000000285e+01,1.714199999999999946e+00,7.223349651234892477e+00,6.321878641209358648e+03
8.191790199999999800e+01,9.720605700000000127e+01,1.665399999999999991e+00,5.107940105143387477e+00,6.326986581314502473e+03
8.187232799999999600e+01,9.716530899999999349e+01,1.673200000000000021e+00,5.107701034918817662e+00,6.332094282349421519e+03
8.191790199999999800e+01,9.720605700000000127e+01,1.665399999999999991e+00,5.107701034918817662e+00,6.337201983384340565e+03
8.186647100000000421e+01,9.748738799999999571e+01,1.708900000000000086e+00,7.222931814142063089e+00,6.344424915198482267e+03
8.191201100000000679e+01,9.752992700000000070e+01,1.681999999999999940e+00,5.107602864130357467e+00,6.349532518062612326e+03
8.195754900000000021e+01,9.757294899999999416e+01,1.780200000000000005e+00,5.107882000548040757e+00,6.354640400063160087e+03
